id,categoryname,en,ja,jaji,zh,zhji,ko,koji,de,ru,ruji,fr,es,it,ta,taji,te,teji,kn
1647,Health,smoker,喫煙者,kitsuen-sha,吸烟者,xīyān zhě,흡연자,heub-yeonja,der Raucher,курильщик,kuril'shchik,le fumeur,el fumador,il fumatore,புகை பிடிப்பவர்,pukai piṭippavar,పొగత్రాగు వ్యక్తి,pogatrāgu vyakti,ಧೂಮಪಾನಿ
1648,Health,smoking ban,禁煙,kin'en,禁烟,jìnyān,흡연 금지,heub-yeon geumji,das Rauchverbot,запрет на курение,zapret na kureniye,l'interdiction de fumer,la prohibición de fumar,il divieto di fumare,புகை பிடித்தல் தடை,pukai piṭittal taṭai,ధూమపానం నిషేధం,dhūmapāna niṣēdhaṁ,ಧೂಮಪಾನ ನಿಷೇಧ
1649,Health,sunscreen,日焼け止め,hiyakedome,防晒霜,fángshài shuāng,자외선 차단제,jaoeseon chadanje,die Sonnencreme,солнцезащитный крем,solntsezashchitnyy krem,la crème solaire,el protector solar,la crema solare,சன்ஸ்கிரீன்,caṉskirīṉ,సన్ స్క్రీన్,san skrīn,ಸೂರ್ಯ ಲೇಪ
1650,Health,swab,綿棒,menbō,棉签,miánqiān,면봉,myeonbong,das Wattestäbchen,ватная палочка,vatnaya palochka,le coton-tige,el hisopo,il bastoncino ovattati,காயங்கள் துடைக்கப் பயன்படும் சிறு துணி,kāyaṅkaḷ tuṭaikkap payaṉpaṭum ciṟu tuṇi,శుభ్రపరచు,svāb,ಹೀರು ಮೆತ್ತೆ
1651,Health,toothbrush,歯ブラシ,haburashi,牙刷,yáshuā,칫솔,chis-sol,die Zahnbürste,зубная щетка,zubnaya shchetka,la brosse à dents,el cepillo de dientes,lo spazzolino,பல்துலக்கும் பிரஷ்,paltulakkum piraṣ,పళ్లు తోముటకు ఉపయోగించు కుంచె,ṭūt braṣ,ಹಲ್ಲುಜ್ಜುವ ಬ್ರಷ್ಷು
1652,Health,toothpaste,歯磨き粉,hamigakiko,牙膏,yágāo,치약,chiyag,die Zahnpasta,зубная паста,zubnaya pasta,le dentifrice,la pasta de dientes,il dentifricio,பற்பசை,paṟpacai,టూత్ పేస్టు,ṭūt pēsṭu,ದಂತ ಮಂಜನ
1653,Health,toothpick,つまようじ,tsuma yōji,牙签,yáqiān,이쑤시개,issusigae,der Zahnstocher,зубочистка,zubochistka,le cure-dent,el palillo de dientes,lo stuzzicadenti,பல் குத்த உதவும் குச்சி,pal kutta utavum kucci,పళ్లు కుట్టుకొను పుల్ల,ṭūt pik,ಹಲ್ಲು ಕಡ್ಡಿ
1654,Health,victim,被害者,higaisha,受害人,shòuhài rén,환자,hwanja,das Opfer,жертва,zhertva,la victime,la víctima,la vittima,பாதிக்கப்பட்டவர்,pātikkappaṭṭavar,బాధితుడు,bādhituḍu,ಬಲಿಪಶು
1655,Health,weighing scale,体重計,taijū-kei,体重磅秤,tǐzhòng bàngchèng,체중계,chejung-gye,die Personenwaage,весы для взвешивания людей,vesy dlya vzveshivaniya lyudey,le pèse-personne,la báscula de baño,la bilancia,எடை அளவை,eṭai aḷavai,త్రాసు,trāsu,ತಕ್ಕಡಿ
1656,Health,wheelchair,車椅子,kurumaisu,轮椅,lúnyǐ,휠체어,hwilcheeo,der Rollstuhl,инвалидная коляска,invalidnaya kolyaska,le fauteuil roulant,la silla de ruedas,la sedia a rotelle,சக்கர நாற்காலி,cakkara nāṟkāli,చక్రాల కుర్చీ,cakrāla kurcī,ಗಾಲಿಕುರ್ಚಿ
1657,Car,air filter,エアフィルター,eafirutā,空气过滤器,kōngqì guòlǜ qì,공기 정화 장치,gong-gi jeonghwa jangchi,der Luftfilter,воздушный фильтр,vozdushnyy fil'tr,le filtre à air,el filtro de aire,il filtro dell'aria,காற்று வடிப்பி,kāṟṟu vaṭippi,గాలి వడపోత,eyir philṭar,ವಾಯು ಶೋಧಕ
1658,Car,breakdown,故障,koshō,故障,gùzhàng,고장,gojang,die Panne,авария,avariya,la panne,la avería,il guasto,முறிவு,muṟivu,విచ్ఛిన్నత,brēk ḍaun,ಕೆಡುವುದು
1659,Car,camper,キャンピングカー,kyanpingukā,房车,fáng chē,캠핑용 자동차,kaemping-yong jadongcha,das Wohnmobil,автомобиль\, приспособленный для жилья,avtomobil'\, prisposoblennyy dlya zhil'ya,le camping-car,la autocaravana,il camper,முகாமில் தங்குபவர்,mukāmil taṅkupavar,యాత్రా వాహనము,yātrā vāhanaṁ,ಶಿಬಿರವಾಹನ
1660,Car,car battery,車のバッテリー,kuruma no batterī,汽车电池,qìchē diànchí,자동차 배터리,jadongcha baeteoli,die Autobatterie,автомобильная аккумуляторная батарея,avtomobil'naya akkumulyatornaya batareya,la batterie de voiture,la batería del coche,la batteria,கார் பேட்டரி,kār pēṭṭari,కారు బ్యాటరీ,kāru byāṭarī,ಕಾರಿನ ಬ್ಯಾಟರಿ
1661,Car,child seat,チャイルドシート,chairudoshīto,儿童座椅,értóng zuò yǐ,아동용 좌석,adong-yong jwaseog,der Kindersitz,детское сиденье,detskoye siden'ye,le siège-enfant,el asiento para niños,il seggiolino per bambini,குழந்தை இருக்கை,kuḻantai irukkai,పిల్లల సీటు,pillala sīṭu,ಮಗುವಿನ ಕುರ್ಚಿ
1662,Car,damage,損傷,sonshō,损坏,sǔnhuài,손상,sonsang,der Schaden,ущерб,ushcherb,les dégâts,el daño,il danno,சேதம்,cētam,హాని,ceḍipōvu,ಹಾನಿ
1663,Car,diesel,ディーゼル,dīzeru,柴油,cháiyóu,디젤,dijel,der Diesel,дизель,dizel',le diesel,el diésel,il diesel,டீசல்,ṭīcal,డీజిల్,ḍījil,ಡೀಸೆಲ್
1664,Car,exhaust pipe,排気管,haiki-kan,排气管,pái qì guǎn,배기관,baegigwan,der Auspuff,выхлопная труба,vykhlopnaya truba,le pot d'échappement,el tubo de escape,il tubo di scappamento,புகை வெளிவிடும் குழாய்,pukai veḷiviṭum kuḻāy,ఎగ్సాస్ట్ పైపు,egsāsṭ paipu,ನಿಷ್ಕಾಸ ನಾಳ
1665,Car,flat tire,パンク,panku,爆胎,bào tāi,펑크 난 타이어,peongkeu nan taieo,der Platten,спущенная шина,spushchennaya shina,la crevaison,el pinchazo,la gomma a terra,காற்றுப்போன டயர்,kāṟṟuppōṉa ṭayar,ఫ్లాట్ టైర్,phlāṭ ṭair,ಗಾಳಿ ಹೋದ ಟಯರ್
1666,Car,gas station,ガソリンスタンド,gasorinsutando,加油站,jiāyóu zhàn,주유소,juyuso,die Tankstelle,автозаправочная станция,avtozapravochnaya stantsiya,la station service,la estación de servicio,il benzinaio,எரிவாயு நிலையம்,erivāyu nilaiyam,గ్యాస్ స్టేషన్,gyās sṭēṣan,ಪೆಟ್ರೋಲ್ ಪಂಪ್
1667,Car,headlight,ヘッドライト,heddoraito,大灯,dà dēng,헤드라이트,hedeulaiteu,der Scheinwerfer,фара,fara,le phare,el faro,il faro,முகப்பு விளக்கு,mukappu viḷakku,వేగముగా పోవు బండ్లకు ముందువైపు బిగించు దీపము,heḍ laiṭ,ಮುಂಭಾಗದ ದೀಪ
1668,Car,hood,ボンネット,bon'netto,引擎盖,yǐnqíng gài,덮개,deopgae,die Motorhaube,капот двигателя,kapot dvigatelya,le capot,el capó,il cofano,வண்டியின் முன்பகுதி,vaṇṭiyiṉ muṉpakuti,టోపీ,huḍ,ಕಾರಿನ ಎಂಜಿನ್ ಮುಚ್ಚಳ
1669,Car,jack,ジャック,jakku,千斤顶,qiānjīndǐng,잭,jaeg,der Wagenheber,домкрат,domkrat,le cric,el gato,il cricco,கார் உயர்த்தி,kār uyartti,జాకీ,jākī,ಊರೆಯೆತ್ತಿಗೆ
1670,Car,jerry can,ジェリー缶,jerī kan,扁平手提油箱,biǎnpíng shǒutí yóuxiāng,휘발유 통,hwibal-yu tong,der Reservekanister,резервная канистра,rezervnaya kanistra,le jerricane,el bidón de gasolina,la tanica,ஜெர்ரி கேன்,jerri kēṉ,జెర్రీ క్యాన్,jerrī kyān,ಇಂಧನ ಡಬ್ಬ
1671,Car,junkyard,廃品置き場,haihin okiba,废料场,fèiliào chǎng,폐차장,pyechajang,der Schrottplatz,свалка,svalka,la casse,el desguace,lo sfasciacarrozze,உபயோகமற்ற பொருள்கள் உள்ள இடம்,upayōkamaṟṟa poruḷkaḷ uḷḷa iṭam,జంక్ యార్డు,jaṅk yārḍu,ಬೇಡದ ವಸ್ತುಗಳನ್ನುಇಡುವ ಸ್ಥಳ
1672,Car,rear,後部,kōbu,后部,hòu bù,후면,humyeon,das Heck,задняя часть кузова,zadnyaya chast' kuzova,l'arrière,la parte trasera,la coda,பின்புறம்,piṉpuṟam,వెనుక భాగము,venuka bhāgaṁ,ಹಿಂಭಾಗ
1673,Car,rear light,尾灯,bitō,尾灯,wěidēng,후면 라이트,humyeon laiteu,das Rücklicht,задняя фара,zadnyaya fara,le feu arrière,la luz trasera,il fanalino di coda,பின்புற விளக்கு,piṉpuṟa viḷakku,వెనుక లైటు,venuka laiṭu,ಹಿಂಭಾಗದ ದೀಪ
1674,Car,rear view mirror,バックミラー,bakkumirā,后视镜,hòu shì jìng,백미러,baegmileo,der Rückspiegel,зеркало заднего вида,zerkalo zadnego vida,le rétroviseur,el espejo retrovisor,lo specchietto retrovisore,பின்பக்க தோற்றக் கண்ணாடி,piṉpakka tōṟṟak kaṇṇāṭi,వెనుక దృశ్యము కనిపించే అద్దము,riyar vyū mirrar,ಹಿಂಬದಿ ಅವಲೋಕನ ಕನ್ನಡಿ
1675,Car,ride,乗車,jōsha,行驶,xíngshǐ,타기,tagi,die Fahrt,поездка,poyezdka,le trajet,el viaje,la guida,சவாரி,cavāri,సవారీ,savārī,ಸವಾರಿ
1676,Car,rim,リム,rimu,轮辋,lúnwǎng,테,te,die Felge,обод,obod,la jante,la llanta,il cerchio,விளிம்பு,viḷimpu,రిమ్ము,rim'mu,ಚಕ್ರದ ಅಂಚು
1677,Car,spark plug,スパークプラグ,supākupuragu,火花塞,huǒhuāsāi,점화 플러그,jeomhwa peulleogeu,die Zündkerze,свеча зажигания,svecha zazhiganiya,la bougie d'allumage,la bujía,la candela,ஸ்பார்க் பிளக்,spārk piḷak,స్పార్క్ ప్లగ్,spārk plag,ಕಿಡಿ ಬಿರಡೆ
1678,Car,tachometer,タコメーター,takomētā,转速表,zhuǎnsù biǎo,속도계,sogdogye,der Tacho,спидометр,spidometr,le compte-tours,el tacómetro,il tachimetro,வேக அளவி,vēka aḷavi,ట్యాకో మీటర్,ṭyākō mīṭar,ವೇಗಮಾಪಕ
1679,Car,ticket,チケット,chiketto,罚款单,fákuǎn dān,티켓,tikes,der Strafzettel,штраф,shtraf,la contravention,el billete,la multa,டிக்கெட்,ṭikkeṭ,టికెట్,ṭikeṭ,ದಂಡಪತ್ರ
1680,Car,tire,タイヤ,taiya,轮胎,lúntāi,타이어,taieo,der Reifen,шина,shina,le pneu,el neumático,lo pneumatico,டயர்,ṭayar,టైరు,ṭairu,ರಬ್ಬರ್ ಚಕ್ರ
1681,Car,towing service,けん引サービス,ken'in sābisu,拖车服务,tuō chē fú wù,견인 서비스,gyeon-in seobiseu,der Abschleppdienst,служба эвакуации машин,sluzhba evakuatsii mashin,la fourrière,el servicio de remolque,il carro attrezzi,இழுத்துச்செல்லும் சேவை,iḻuttuccellum cēvai,రహదారి సేవ,ṭōyiṅg sarvīs,ಗಾಡಿ ಎಳೆಯುವ ಸೇವೆ
1682,Car,vintage car,クラシックカー,kurashikkukā,老爷车,lǎoyé chē,구형 자동차,guhyeong jadongcha,der Oldtimer,старая модель автомобиля,staraya model' avtomobilya,la voiture de collection,el coche de época,l'auto d'epoca,விண்டேஜ் கார்,viṇṭēj kār,పాతకాలపు కారు,viṇṭēj kāru,ಪುರಾತನ ಕಾರು
1683,Car,wheel,ホイール,hoīru,车轮,chēlún,바퀴,bakwi,das Rad,колесо,koleso,la roue,la rueda,la ruota,சக்கரம்,cakkaram,చక్రము,cakramu,ಚಕ್ರ
1684,Arts,applause,拍手,hakushu,掌声,zhǎngshēng,박수,bagsu,der Beifall,аплодисменты,aplodismenty,les applaudissements,los aplausos,l'applauso,கைதட்டல்,kaitaṭṭal,ప్రశంస,cappaṭlu,ಚಪ್ಪಾಳೆ
1685,Arts,art,芸術,geijutsu,艺术,yìshù,예술,yesul,die Kunst,искусство,iskusstvo,l'art,el arte,l'arte,கலை,kalai,కళ,citrakaḷa,ಕಲೆ
1686,Arts,bow,お辞儀,ojigi,弓,gōng,고개 숙이기,gogae sug-igi,die Verbeugung,поклон,poklon,le salut,la reverencia,l'inchino,வணங்குதல்,vaṇaṅkutal,విల్లు,vaṅgu,ಬಾಗು
1687,Arts,brush,ブラシ,burashi,刷,shuā,붓,bus,der Pinsel,кисть,kist',le pinceau,la brocha,il pennello,தூரிகை,tūrikai,బ్రష్,braṣ,ಕುಂಚ
1688,Arts,coloring book,塗り絵の本,nurie no hon,图画本,túhuà běn,색칠 공부 그림책,saegchil gongbu geulimchaeg,das Malbuch,книжка-раскраска,knizhka-raskraska,le livre de coloriage,el libro para colorear,il libro da colorare,வண்ணமடிக்கும் புத்தகம்,vaṇṇamaṭikkum puttakam,కలరింగ్ పుస్తకము,kalariṅg buk,ಚಿತ್ರ ಬಿಡಿಸುವ ಪುಸ್ತಕ
1689,Arts,dancer,ダンサー,dansā,女跳舞者,nǚ tiàowǔ zhě,댄서,daenseo,die Tänzerin,танцовщица,tantsovshchitsa,la danseuse,la bailadora,la ballerina,நடனமாது,naṭaṉamātu,నర్తకి,ḍyānsar,ನರ್ತಕಿ
1690,Arts,drawing,描画,byōga,绘图,huìtú,그림,geulim,die Zeichnung,рисунок,risunok,le dessin,el dibujo,il disegno,சித்திரம்,cittiram,డ్రాయింగ్,ḍrāyiṅg,ಚಿತ್ರ ಬಿಡಿಸುವುದು
1691,Arts,gallery,ギャラリー,gyararī,画廊,huàláng,미술관,misulgwan,die Galerie,галерея,galereya,la galerie,la galería,la galleria d'arte,கலைக்கூடம்,kalaikkūṭam,గ్యాలరీ,gyālarī,ಚಿತ್ರಾಗಾರ
1692,Arts,glass window,ガラス窓,garasu mado,玻璃窗,bōlí chuāng,창문용 유리,changmun-yong yuli,das Glasfenster,витраж,vitrazh,la fenêtre,la vidriera,la vetrata,கண்ணாடி ஜன்னல்,kaṇṇāṭi jaṉṉal,గాజు కిటికీ,gāju kiṭikī,ಗಾಜಿನ ಕಿಟಕಿ
1693,Arts,graffiti,落書き,rakugaki,涂鸦,túyā,낙서,nagseo,das Graffiti,граффити,graffiti,le graffiti,el graffiti,il graffito,பொது சுவற்றில் எழுதப்பட்டவை,potu cuvaṟṟil eḻutappaṭṭavai,గ్రాఫిటీ,grāphiṭī,ಗೀರು ಚಿತ್ರ
1694,Arts,handicraft,手工芸品,te kōgei-hin,手工艺品,shǒu gōngyìpǐn,수공예품,sugong-yepum,das Kunsthandwerk,художественное ремесло,khudozhestvennoye remeslo,l'artisanat,la artesanía,l'artigianato,கைவினைக் கலை,kaiviṉaik kalai,హస్తకళ,hastakaḷa,ಕರಕುಶಲ ವಸ್ತು
1695,Arts,mosaic,モザイク,mozaiku,马赛克,mǎsàikè,모자이크,mojaikeu,das Mosaik,мозаика,mozaika,la mosaïque,el mosaico,il mosaico,மொசைக்,mocaik,మొజాయిక్,mojāyik,ಮೊಸಾಯಿಕ್ ಕಲಾಕೃತಿ
1696,Arts,mural,壁画,hekiga,壁画,bìhuà,벽화,byeoghwa,die Wandmalerei,настенная живопись,nastennaya zhivopis',la fresque,el mural,l'affresco,சுவர்ச் சித்திரங்கள்,cuvarc cittiraṅkaḷ,కుడ్య చిత్రము,gōḍa citraṁ,ಭಿತ್ತಿ ಚಿತ್ರ
1697,Arts,museum,博物館,hakubutsukan,博物馆,bówùguǎn,박물관,bagmulgwan,das Museum,музей,muzey,le musée,el museo,il museo,அருங்காட்சியகம்,aruṅkāṭciyakam,వస్తు ప్రదర్శన శాల,myūjiyaṁ,ವಸ್ತು ಸಂಗ್ರಹಾಲಯ
1698,Arts,performance,パフォーマンス,pafōmansu,演出,yǎnchū,공연,gong-yeon,die Aufführung,представление,predstavleniye,la représentation,la representación,l'esecuzione,செயல்திறன்,ceyaltiṟaṉ,పనితీరు,panitīru,ಪ್ರದರ್ಶನ
1699,Arts,picture,絵,e,图片,túpiàn,그림,geulim,das Bild,картина,kartina,l'image,el dibujo,il quadro,படம்,paṭam,బొమ్మ,bom'ma,ಚಿತ್ರ
1700,Arts,poem,詩,uta,诗,shī,시,si,das Gedicht,стихотворение,stikhotvoreniye,le poème,el poema,la poesia,கவிதை,kavitai,పద్యము,padyamu,ಕವನ
